# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-19 18:16:52 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15266110 KENAI R BL SKILAK LK OUTLET NR STERLING AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15266110
#            TS   parameter     Description
#          1491       00065     Gage height, feet
#          1492       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	1491_00065	1491_00065_cd	1492_00060	1492_00060_cd
USGS	15266110	2018-05-27 20:00	AKDT	8.17	A	4080	A
USGS	15266110	2018-05-27 20:15	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-27 20:30	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-27 20:45	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-27 21:00	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-27 21:15	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-27 21:30	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-27 21:45	AKDT	8.16	A	4060	A
USGS	15266110	2018-05-27 22:00	AKDT	8.16	A	4060	A
USGS	15266110	2018-05-27 22:15	AKDT	8.16	A	4060	A
USGS	15266110	2018-05-27 22:30	AKDT	8.15	A	4040	A
USGS	15266110	2018-05-27 22:45	AKDT	8.16	A	4060	A
USGS	15266110	2018-05-27 23:00	AKDT	8.15	A	4040	A
USGS	15266110	2018-05-27 23:15	AKDT	8.15	A	4040	A
USGS	15266110	2018-05-27 23:30	AKDT	8.15	A	4040	A
USGS	15266110	2018-05-27 23:45	AKDT	8.15	A	4040	A
USGS	15266110	2018-05-28 00:00	AKDT	8.15	A	4040	A
USGS	15266110	2018-05-28 00:15	AKDT	8.14	A	4020	A
USGS	15266110	2018-05-28 00:30	AKDT	8.15	A	4040	A
USGS	15266110	2018-05-28 00:45	AKDT	8.15	A	4040	A
USGS	15266110	2018-05-28 01:00	AKDT	8.15	A	4040	A
USGS	15266110	2018-05-28 01:15	AKDT	8.15	A	4040	A
USGS	15266110	2018-05-28 01:30	AKDT	8.15	A	4040	A
USGS	15266110	2018-05-28 01:45	AKDT	8.14	A	4020	A
USGS	15266110	2018-05-28 02:00	AKDT	8.15	A	4050	A
USGS	15266110	2018-05-28 02:15	AKDT	8.15	A	4050	A
USGS	15266110	2018-05-28 02:30	AKDT	8.14	A	4020	A
USGS	15266110	2018-05-28 02:45	AKDT	8.15	A	4050	A
USGS	15266110	2018-05-28 03:00	AKDT	8.15	A	4050	A
USGS	15266110	2018-05-28 03:15	AKDT	8.15	A	4050	A
USGS	15266110	2018-05-28 03:30	AKDT	8.15	A	4050	A
USGS	15266110	2018-05-28 03:45	AKDT	8.16	A	4070	A
USGS	15266110	2018-05-28 04:00	AKDT	8.16	A	4070	A
USGS	15266110	2018-05-28 04:15	AKDT	8.16	A	4070	A
USGS	15266110	2018-05-28 04:30	AKDT	8.16	A	4070	A
USGS	15266110	2018-05-28 04:45	AKDT	8.16	A	4070	A
USGS	15266110	2018-05-28 05:00	AKDT	8.16	A	4070	A
USGS	15266110	2018-05-28 05:15	AKDT	8.16	A	4070	A
USGS	15266110	2018-05-28 05:30	AKDT	8.16	A	4070	A
USGS	15266110	2018-05-28 05:45	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 06:00	AKDT	8.16	A	4070	A
USGS	15266110	2018-05-28 06:15	AKDT	8.16	A	4070	A
USGS	15266110	2018-05-28 06:30	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 06:45	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 07:00	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 07:15	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 07:30	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 07:45	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 08:00	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 08:15	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 08:30	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 08:45	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 09:00	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 09:15	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 09:30	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 09:45	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 10:00	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 10:15	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 10:30	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 10:45	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 11:00	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 11:15	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 11:30	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 11:45	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 12:00	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 12:15	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 12:30	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 12:45	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 13:00	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 13:15	AKDT	8.19	A	4130	A
USGS	15266110	2018-05-28 13:30	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 13:45	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 14:00	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 14:15	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 14:30	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 14:45	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 15:00	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 15:15	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 15:30	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 15:45	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 16:00	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 16:15	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 16:30	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 16:45	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 17:00	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 17:15	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 17:30	AKDT	8.17	A	4090	A
USGS	15266110	2018-05-28 17:45	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 18:00	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 18:15	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 18:30	AKDT	8.19	A	4130	A
USGS	15266110	2018-05-28 18:45	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 19:00	AKDT	8.18	A	4110	A
USGS	15266110	2018-05-28 19:15	AKDT	8.19	A	4130	A
USGS	15266110	2018-05-28 19:30	AKDT	8.19	A	4130	A
USGS	15266110	2018-05-28 19:45	AKDT	8.19	A	4130	A
USGS	15266110	2018-05-28 20:00	AKDT	8.19	A	4130	A
USGS	15266110	2018-05-28 20:15	AKDT	8.19	A	4130	A
USGS	15266110	2018-05-28 20:30	AKDT	8.19	A	4130	A
USGS	15266110	2018-05-28 20:45	AKDT	8.19	A	4130	A
USGS	15266110	2018-05-28 21:00	AKDT	8.19	A	4130	A
USGS	15266110	2018-05-28 21:15	AKDT	8.19	A	4130	A
USGS	15266110	2018-05-28 21:30	AKDT	8.19	A	4130	A
USGS	15266110	2018-05-28 21:45	AKDT	8.19	A	4130	A
USGS	15266110	2018-05-28 22:00	AKDT	8.19	A	4130	A
USGS	15266110	2018-05-28 22:15	AKDT	8.20	A	4160	A
USGS	15266110	2018-05-28 22:30	AKDT	8.20	A	4160	A
USGS	15266110	2018-05-28 22:45	AKDT	8.19	A	4130	A
USGS	15266110	2018-05-28 23:00	AKDT	8.20	A	4160	A
USGS	15266110	2018-05-28 23:15	AKDT	8.19	A	4130	A
USGS	15266110	2018-05-28 23:30	AKDT	8.19	A	4130	A
USGS	15266110	2018-05-28 23:45	AKDT	8.19	A	4130	A
USGS	15266110	2018-05-29 00:00	AKDT	8.20	A	4160	A
USGS	15266110	2018-05-29 00:15	AKDT	8.20	A	4160	A
USGS	15266110	2018-05-29 00:30	AKDT	8.21	A	4180	A
USGS	15266110	2018-05-29 00:45	AKDT	8.21	A	4180	A
USGS	15266110	2018-05-29 01:00	AKDT	8.21	A	4180	A
USGS	15266110	2018-05-29 01:15	AKDT	8.21	A	4180	A
USGS	15266110	2018-05-29 01:30	AKDT	8.21	A	4180	A
USGS	15266110	2018-05-29 01:45	AKDT	8.21	A	4180	A
USGS	15266110	2018-05-29 02:00	AKDT	8.20	A	4160	A
USGS	15266110	2018-05-29 02:15	AKDT	8.20	A	4160	A
USGS	15266110	2018-05-29 02:30	AKDT	8.20	A	4160	A
USGS	15266110	2018-05-29 02:45	AKDT	8.20	A	4160	A
USGS	15266110	2018-05-29 03:00	AKDT	8.20	A	4160	A
USGS	15266110	2018-05-29 03:15	AKDT	8.20	A	4160	A
USGS	15266110	2018-05-29 03:30	AKDT	8.20	A	4160	A
USGS	15266110	2018-05-29 03:45	AKDT	8.20	A	4160	A
USGS	15266110	2018-05-29 04:00	AKDT	8.21	A	4180	A
USGS	15266110	2018-05-29 04:15	AKDT	8.21	A	4180	A
USGS	15266110	2018-05-29 04:30	AKDT	8.20	A	4160	A
USGS	15266110	2018-05-29 04:45	AKDT	8.21	A	4180	A
USGS	15266110	2018-05-29 05:00	AKDT	8.22	A	4200	A
USGS	15266110	2018-05-29 05:15	AKDT	8.21	A	4180	A
USGS	15266110	2018-05-29 05:30	AKDT	8.21	A	4180	A
USGS	15266110	2018-05-29 05:45	AKDT	8.20	A	4160	A
USGS	15266110	2018-05-29 06:00	AKDT	8.22	A	4200	A
USGS	15266110	2018-05-29 06:15	AKDT	8.22	A	4200	A
USGS	15266110	2018-05-29 06:30	AKDT	8.22	A	4200	A
USGS	15266110	2018-05-29 06:45	AKDT	8.22	A	4200	A
USGS	15266110	2018-05-29 07:00	AKDT	8.22	A	4200	A
USGS	15266110	2018-05-29 07:15	AKDT	8.22	A	4200	A
USGS	15266110	2018-05-29 07:30	AKDT	8.22	A	4200	A
USGS	15266110	2018-05-29 07:45	AKDT	8.22	A	4200	A
USGS	15266110	2018-05-29 08:00	AKDT	8.22	A	4200	A
USGS	15266110	2018-05-29 08:15	AKDT	8.21	A	4180	A
USGS	15266110	2018-05-29 08:30	AKDT	8.22	A	4200	A
USGS	15266110	2018-05-29 08:45	AKDT	8.22	A	4200	A
USGS	15266110	2018-05-29 09:00	AKDT	8.22	A	4200	A
USGS	15266110	2018-05-29 09:15	AKDT	8.23	A	4220	A
USGS	15266110	2018-05-29 09:30	AKDT	8.22	A	4200	A
USGS	15266110	2018-05-29 09:45	AKDT	8.22	A	4200	A
USGS	15266110	2018-05-29 10:00	AKDT	8.23	A	4220	A
USGS	15266110	2018-05-29 10:15	AKDT	8.23	A	4220	A
USGS	15266110	2018-05-29 10:30	AKDT	8.23	A	4220	A
USGS	15266110	2018-05-29 10:45	AKDT	8.23	A	4220	A
USGS	15266110	2018-05-29 11:00	AKDT	8.24	A	4240	A
USGS	15266110	2018-05-29 11:15	AKDT	8.23	A	4220	A
USGS	15266110	2018-05-29 11:30	AKDT	8.24	A	4240	A
USGS	15266110	2018-05-29 11:45	AKDT	8.24	A	4240	A
USGS	15266110	2018-05-29 12:00	AKDT	8.25	A	4260	A
USGS	15266110	2018-05-29 12:15	AKDT	8.26	A	4290	A
USGS	15266110	2018-05-29 12:30	AKDT	8.25	A	4260	A
USGS	15266110	2018-05-29 12:45	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-29 13:00	AKDT	8.25	A	4260	A
USGS	15266110	2018-05-29 13:15	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-29 13:30	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-29 13:45	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-29 14:00	AKDT	8.26	A	4290	A
USGS	15266110	2018-05-29 14:15	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-29 14:30	AKDT	8.26	A	4290	A
USGS	15266110	2018-05-29 14:45	AKDT	8.26	A	4290	A
USGS	15266110	2018-05-29 15:00	AKDT	8.29	A	4350	A
USGS	15266110	2018-05-29 15:15	AKDT	8.28	A	4330	A
USGS	15266110	2018-05-29 15:30	AKDT	8.26	A	4290	A
USGS	15266110	2018-05-29 15:45	AKDT	8.26	A	4290	A
USGS	15266110	2018-05-29 16:00	AKDT	8.25	A	4270	A
USGS	15266110	2018-05-29 16:15	AKDT	8.25	A	4270	A
USGS	15266110	2018-05-29 16:30	AKDT	8.24	A	4240	A
USGS	15266110	2018-05-29 16:45	AKDT	8.25	A	4270	A
USGS	15266110	2018-05-29 17:00	AKDT	8.25	A	4270	A
USGS	15266110	2018-05-29 17:15	AKDT	8.25	A	4270	A
USGS	15266110	2018-05-29 17:30	AKDT	8.25	A	4270	A
USGS	15266110	2018-05-29 17:45	AKDT	8.26	A	4290	A
USGS	15266110	2018-05-29 18:00	AKDT	8.26	A	4290	A
USGS	15266110	2018-05-29 18:15	AKDT	8.26	A	4290	A
USGS	15266110	2018-05-29 18:30	AKDT	8.26	A	4290	A
USGS	15266110	2018-05-29 18:45	AKDT	8.28	A	4330	A
USGS	15266110	2018-05-29 19:00	AKDT	8.28	A	4330	A
USGS	15266110	2018-05-29 19:15	AKDT	8.28	A	4330	A
USGS	15266110	2018-05-29 19:30	AKDT	8.28	A	4330	A
USGS	15266110	2018-05-29 19:45	AKDT	8.28	A	4330	A
USGS	15266110	2018-05-29 20:00	AKDT	8.29	A	4350	A
USGS	15266110	2018-05-29 20:15	AKDT	8.29	A	4350	A
USGS	15266110	2018-05-29 20:30	AKDT	8.29	A	4350	A
USGS	15266110	2018-05-29 20:45	AKDT	8.29	A	4350	A
USGS	15266110	2018-05-29 21:00	AKDT	8.29	A	4350	A
USGS	15266110	2018-05-29 21:15	AKDT	8.29	A	4350	A
USGS	15266110	2018-05-29 21:30	AKDT	8.29	A	4350	A
USGS	15266110	2018-05-29 21:45	AKDT	8.29	A	4350	A
USGS	15266110	2018-05-29 22:00	AKDT	8.29	A	4350	A
USGS	15266110	2018-05-29 22:15	AKDT	8.28	A	4330	A
USGS	15266110	2018-05-29 22:30	AKDT	8.29	A	4350	A
USGS	15266110	2018-05-29 22:45	AKDT	8.29	A	4350	A
USGS	15266110	2018-05-29 23:00	AKDT	8.28	A	4330	A
USGS	15266110	2018-05-29 23:15	AKDT	8.28	A	4330	A
USGS	15266110	2018-05-29 23:30	AKDT	8.28	A	4330	A
USGS	15266110	2018-05-29 23:45	AKDT	8.28	A	4330	A
USGS	15266110	2018-05-30 00:00	AKDT	8.28	A	4330	A
USGS	15266110	2018-05-30 00:15	AKDT	8.28	A	4330	A
USGS	15266110	2018-05-30 00:30	AKDT	8.26	A	4290	A
USGS	15266110	2018-05-30 00:45	AKDT	8.26	A	4290	A
USGS	15266110	2018-05-30 01:00	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-30 01:15	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-30 01:30	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-30 01:45	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-30 02:00	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-30 02:15	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-30 02:30	AKDT	8.26	A	4290	A
USGS	15266110	2018-05-30 02:45	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-30 03:00	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-30 03:15	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-30 03:30	AKDT	8.28	A	4330	A
USGS	15266110	2018-05-30 03:45	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-30 04:00	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-30 04:15	AKDT	8.28	A	4330	A
USGS	15266110	2018-05-30 04:30	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-30 04:45	AKDT	8.28	A	4330	A
USGS	15266110	2018-05-30 05:00	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-30 05:15	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-30 05:30	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-30 05:45	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-30 06:00	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-30 06:15	AKDT	8.27	A	4310	A
USGS	15266110	2018-05-30 06:30	AKDT	8.28	A	4330	A
USGS	15266110	2018-05-30 06:45	AKDT	8.28	A	4330	A
USGS	15266110	2018-05-30 07:00	AKDT	8.29	A	4360	A
USGS	15266110	2018-05-30 07:15	AKDT	8.29	A	4360	A
USGS	15266110	2018-05-30 07:30	AKDT	8.29	A	4360	A
USGS	15266110	2018-05-30 07:45	AKDT	8.29	A	4360	A
USGS	15266110	2018-05-30 08:00	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 08:15	AKDT	8.28	A	4330	A
USGS	15266110	2018-05-30 08:30	AKDT	8.29	A	4360	A
USGS	15266110	2018-05-30 08:45	AKDT	8.29	A	4360	A
USGS	15266110	2018-05-30 09:00	AKDT	8.29	A	4360	A
USGS	15266110	2018-05-30 09:15	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 09:30	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 09:45	AKDT	8.29	A	4360	A
USGS	15266110	2018-05-30 10:00	AKDT	8.29	A	4360	A
USGS	15266110	2018-05-30 10:15	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 10:30	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 10:45	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 11:00	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 11:15	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 11:30	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 11:45	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 12:00	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 12:15	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 12:30	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 12:45	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 13:00	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 13:15	AKDT	8.31	A	4400	A
USGS	15266110	2018-05-30 13:30	AKDT	8.31	A	4400	A
USGS	15266110	2018-05-30 13:45	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 14:00	AKDT	8.31	A	4400	A
USGS	15266110	2018-05-30 14:15	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 14:30	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 14:45	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 15:00	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 15:15	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 15:30	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 15:45	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 16:00	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 16:15	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 16:30	AKDT	8.31	A	4400	A
USGS	15266110	2018-05-30 16:45	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 17:00	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 17:15	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 17:30	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 17:45	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 18:00	AKDT	8.31	A	4400	A
USGS	15266110	2018-05-30 18:15	AKDT	8.31	A	4400	A
USGS	15266110	2018-05-30 18:30	AKDT	8.31	A	4400	A
USGS	15266110	2018-05-30 18:45	AKDT	8.31	A	4400	A
USGS	15266110	2018-05-30 19:00	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 19:15	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 19:30	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 19:45	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 20:00	AKDT	8.30	A	4380	A
USGS	15266110	2018-05-30 20:15	AKDT	8.31	A	4400	A
USGS	15266110	2018-05-30 20:30	AKDT	8.31	A	4400	A
USGS	15266110	2018-05-30 20:45	AKDT	8.31	A	4400	A
USGS	15266110	2018-05-30 21:00	AKDT	8.31	A	4400	A
USGS	15266110	2018-05-30 21:15	AKDT	8.31	A	4400	A
USGS	15266110	2018-05-30 21:30	AKDT	8.31	A	4400	A
USGS	15266110	2018-05-30 21:45	AKDT	8.32	A	4420	A
USGS	15266110	2018-05-30 22:00	AKDT	8.32	A	4420	A
USGS	15266110	2018-05-30 22:15	AKDT	8.32	A	4420	A
USGS	15266110	2018-05-30 22:30	AKDT	8.32	A	4420	A
USGS	15266110	2018-05-30 22:45	AKDT	8.32	A	4420	A
USGS	15266110	2018-05-30 23:00	AKDT	8.32	A	4420	A
USGS	15266110	2018-05-30 23:15	AKDT	8.32	A	4420	A
USGS	15266110	2018-05-30 23:30	AKDT	8.32	A	4420	A
USGS	15266110	2018-05-30 23:45	AKDT	8.32	A	4420	A
USGS	15266110	2018-05-31 00:00	AKDT	8.32	A	4420	A
USGS	15266110	2018-05-31 00:15	AKDT	8.32	A	4420	A
USGS	15266110	2018-05-31 00:30	AKDT	8.33	A	4450	A
USGS	15266110	2018-05-31 00:45	AKDT	8.33	A	4450	A
USGS	15266110	2018-05-31 01:00	AKDT	8.33	A	4450	A
USGS	15266110	2018-05-31 01:15	AKDT	8.33	A	4450	A
USGS	15266110	2018-05-31 01:30	AKDT	8.32	A	4420	A
USGS	15266110	2018-05-31 01:45	AKDT	8.32	A	4420	A
USGS	15266110	2018-05-31 02:00	AKDT	8.32	A	4420	A
USGS	15266110	2018-05-31 02:15	AKDT	8.32	A	4420	A
USGS	15266110	2018-05-31 02:30	AKDT	8.33	A	4450	A
USGS	15266110	2018-05-31 02:45	AKDT	8.32	A	4430	A
USGS	15266110	2018-05-31 03:00	AKDT	8.32	A	4430	A
USGS	15266110	2018-05-31 03:15	AKDT	8.32	A	4430	A
USGS	15266110	2018-05-31 03:30	AKDT	8.32	A	4430	A
USGS	15266110	2018-05-31 03:45	AKDT	8.33	A	4450	A
USGS	15266110	2018-05-31 04:00	AKDT	8.33	A	4450	A
USGS	15266110	2018-05-31 04:15	AKDT	8.32	A	4430	A
USGS	15266110	2018-05-31 04:30	AKDT	8.33	A	4450	A
USGS	15266110	2018-05-31 04:45	AKDT	8.33	A	4450	A
USGS	15266110	2018-05-31 05:00	AKDT	8.32	A	4430	A
USGS	15266110	2018-05-31 05:15	AKDT	8.33	A	4450	A
USGS	15266110	2018-05-31 05:30	AKDT	8.33	A	4450	A
USGS	15266110	2018-05-31 05:45	AKDT	8.32	A	4430	A
USGS	15266110	2018-05-31 06:00	AKDT	8.33	A	4450	A
USGS	15266110	2018-05-31 06:15	AKDT	8.33	A	4450	A
USGS	15266110	2018-05-31 06:30	AKDT	8.34	A	4470	A
USGS	15266110	2018-05-31 06:45	AKDT	8.33	A	4450	A
USGS	15266110	2018-05-31 07:00	AKDT	8.34	A	4470	A
USGS	15266110	2018-05-31 07:15	AKDT	8.34	A	4470	A
USGS	15266110	2018-05-31 07:30	AKDT	8.34	A	4470	A
USGS	15266110	2018-05-31 07:45	AKDT	8.33	A	4450	A
USGS	15266110	2018-05-31 08:00	AKDT	8.33	A	4450	A
USGS	15266110	2018-05-31 08:15	AKDT	8.34	A	4470	A
USGS	15266110	2018-05-31 08:30	AKDT	8.34	A	4470	A
USGS	15266110	2018-05-31 08:45	AKDT	8.34	A	4470	A
USGS	15266110	2018-05-31 09:00	AKDT	8.34	A	4470	A
USGS	15266110	2018-05-31 09:15	AKDT	8.35	A	4490	A
USGS	15266110	2018-05-31 09:30	AKDT	8.34	A	4470	A
USGS	15266110	2018-05-31 09:45	AKDT	8.35	A	4490	A
USGS	15266110	2018-05-31 10:00	AKDT	8.35	A	4490	A
USGS	15266110	2018-05-31 10:15	AKDT	8.35	A	4490	A
USGS	15266110	2018-05-31 10:30	AKDT	8.35	A	4490	A
USGS	15266110	2018-05-31 10:45	AKDT	8.35	A	4490	A
USGS	15266110	2018-05-31 11:00	AKDT	8.34	A	4470	A
USGS	15266110	2018-05-31 11:15	AKDT	8.35	A	4490	A
USGS	15266110	2018-05-31 11:30	AKDT	8.35	A	4490	A
USGS	15266110	2018-05-31 11:45	AKDT	8.36	A	4510	A
USGS	15266110	2018-05-31 12:00	AKDT	8.35	A	4490	A
USGS	15266110	2018-05-31 12:15	AKDT	8.36	A	4510	A
USGS	15266110	2018-05-31 12:30	AKDT	8.35	A	4490	A
USGS	15266110	2018-05-31 12:45	AKDT	8.35	A	4490	A
USGS	15266110	2018-05-31 13:00	AKDT	8.35	A	4490	A
USGS	15266110	2018-05-31 13:15	AKDT	8.35	A	4490	A
USGS	15266110	2018-05-31 13:30	AKDT	8.35	A	4490	A
USGS	15266110	2018-05-31 13:45	AKDT	8.35	A	4490	A
USGS	15266110	2018-05-31 14:00	AKDT	8.34	A	4470	A
USGS	15266110	2018-05-31 14:15	AKDT	8.36	A	4510	A
USGS	15266110	2018-05-31 14:30	AKDT	8.35	A	4490	A
USGS	15266110	2018-05-31 14:45	AKDT	8.35	A	4490	A
USGS	15266110	2018-05-31 15:00	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 15:15	AKDT	8.35	A	4490	A
USGS	15266110	2018-05-31 15:30	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 15:45	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 16:00	AKDT	8.37	A	4540	A
USGS	15266110	2018-05-31 16:15	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 16:30	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 16:45	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 17:00	AKDT	8.37	A	4540	A
USGS	15266110	2018-05-31 17:15	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 17:30	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 17:45	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 18:00	AKDT	8.37	A	4540	A
USGS	15266110	2018-05-31 18:15	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 18:30	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 18:45	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 19:00	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 19:15	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 19:30	AKDT	8.37	A	4540	A
USGS	15266110	2018-05-31 19:45	AKDT	8.37	A	4540	A
